Customer_ID,Tenure,MonthlyCharge,Contract,InternetService,Churn_Actual,Churn_Probability,Churn_Risk
E444344,56.56173,104.9643,Month-to-month,DSL,No,0.005555555555555556,Low
N392260,70.39578,277.6375,Two Year,Fiber Optic,No,0.01953781512605042,Low
A767144,68.75872,112.4551,Month-to-month,Fiber Optic,No,0.0,
N761090,70.49752,257.6375,Month-to-month,DSL,Yes,0.8437102240656665,High
J636797,60.98712,184.9634,One year,DSL,No,0.0,
F236627,46.07603,149.9845,Month-to-month,,No,0.019589624467673247,Low
Z18210,71.45681,147.4421,Month-to-month,Fiber Optic,No,0.0,
B959713,58.45672,139.9512,Two Year,DSL,No,0.0,
X503544,47.27475,200.1185,Month-to-month,DSL,Yes,0.7960617137981734,High
J32230,67.57013,207.4974,Two Year,Fiber Optic,No,0.0,
V163590,63.00932,142.4713,Month-to-month,DSL,Yes,0.331628405851018,Medium
K918324,62.71074,95.01949,Two Year,,No,0.0,
O342390,68.59815,214.9525,Month-to-month,Fiber Optic,No,0.06387673005395415,Low
R194134,45.82729,137.5165,Month-to-month,,No,0.008823529411764706,Low
S580963,64.99061,204.961,One year,Fiber Optic,No,0.0,
A822901,66.42219,242.6435,Month-to-month,,No,0.20407922872007883,Low
C09877,69.44118,179.9476,Month-to-month,Fiber Optic,No,0.0,
S95379,55.7768,114.9509,Month-to-month,DSL,No,0.008091440723019667,Low
S459186,59.83107,179.9794,One year,Fiber Optic,No,0.002,Low
F466108,41.18372,114.9976,Two Year,,No,0.01,Low
S542395,61.85639,147.4783,Month-to-month,Fiber Optic,No,0.008333333333333333,Low
M474053,63.13788,252.624,One year,Fiber Optic,No,0.03703718503718503,Low
F873880,56.50636,149.9447,Month-to-month,DSL,No,0.07177069572494828,Low
P294249,66.15184,177.6508,Two Year,,No,0.01984126984126984,Low
B651452,60.8833,222.6362,One year,Fiber Optic,No,0.0,
Y304175,62.23915,212.6557,Month-to-month,,No,0.10266543042542935,Low
P172027,63.59084,184.9634,One year,DSL,No,0.0,
I229526,65.33881,169.9928,One year,Fiber Optic,No,0.0,
I50381,60.3736,212.6415,Month-to-month,DSL,No,0.25189405811356186,Low
B961799,51.7077,252.6378,Two Year,Fiber Optic,No,0.010073260073260072,Low
L686238,66.00877,252.6378,Month-to-month,Fiber Optic,No,0.1018127636282011,Low
I137232,71.58237,117.4686,One year,DSL,No,0.002,Low
C632765,59.9737,107.4958,Two Year,DSL,No,0.0,
O597847,71.89152,124.9781,Month-to-month,Fiber Optic,No,0.0,
J108460,57.65657,147.4421,Two Year,Fiber Optic,No,0.0,
M68775,61.64558,149.9621,Month-to-month,Fiber Optic,No,0.0038461538461538464,Low
Q901861,67.88936,222.6143,One year,DSL,No,0.007873090481786133,Low
Y380824,65.26684,159.9349,Month-to-month,Fiber Optic,No,0.0,
S144940,64.71742,149.9483,One year,Fiber Optic,No,0.0,
V837342,60.50225,179.9656,One year,Fiber Optic,No,0.005555555555555556,Low
M639958,49.7983,130.0064,One year,,No,0.0,
Y778987,62.84987,172.4441,One year,Fiber Optic,No,0.0,
S421624,62.87394,159.9349,Month-to-month,Fiber Optic,No,0.0,
T675703,61.27781,120.0035,Two Year,,No,0.0,
X555613,70.00904,124.9643,Month-to-month,Fiber Optic,No,0.0,
G213314,57.94447,184.9963,Month-to-month,,No,0.03418478666156685,Low
A31278,64.71389,190.1737,Month-to-month,,No,0.11863917829841056,Low
F721899,64.59202,230.1051,Month-to-month,Fiber Optic,No,0.10339559231802403,Low
S121250,58.18133,190.1599,Month-to-month,,No,0.14846102065894398,Low
C843272,71.18005,184.9797,One year,DSL,No,0.007692307692307693,Low
N471252,60.96083,117.4872,Month-to-month,DSL,No,0.0,
R938984,62.45443,177.4945,Month-to-month,DSL,No,0.014285714285714285,Low
Z272227,62.23643,187.4811,Two Year,DSL,No,0.007142857142857143,Low
R282758,62.83227,137.4684,Two Year,,No,0.0,
K966365,67.34697,112.4551,Month-to-month,Fiber Optic,No,0.0,
W295340,66.82797,214.9663,Month-to-month,Fiber Optic,No,0.028587484903939378,Low
L10778,53.24081,142.4713,One year,DSL,No,0.0038461538461538464,Low
M645601,55.77968,179.9794,Month-to-month,Fiber Optic,No,0.0,
T913744,64.74166,232.624,One year,DSL,No,0.052935383741010325,Low
M782473,50.30932,172.4871,Two Year,,No,0.0,
H220560,70.87866,204.9797,Month-to-month,Fiber Optic,No,0.0038461538461538464,Low
C451458,66.70866,245.147,Two Year,DSL,No,0.06024505645713076,Low
H671131,42.12085,157.4698,Month-to-month,Fiber Optic,No,0.0029411764705882353,Low
V210365,60.30709,134.9509,One year,Fiber Optic,No,0.0,
F97446,54.7709,142.4713,Month-to-month,DSL,No,0.023223745599050796,Low
Q346035,52.04568,139.965,Month-to-month,DSL,No,0.02119514472455649,Low
O472020,56.24334,184.9963,Month-to-month,,No,0.005555555555555556,Low
O285068,67.97714,117.4686,Month-to-month,DSL,No,0.002535885167464111,Low
A166320,68.1959,207.4974,One year,Fiber Optic,No,0.014285714285714285,Low
L817058,66.03822,242.6326,One year,Fiber Optic,No,0.02227970615067389,Low
N251690,56.19141,149.9776,Month-to-month,,No,0.011111111111111112,Low
O463456,55.44991,207.4811,Month-to-month,Fiber Optic,No,0.07624062874062874,Low
K568524,52.3927,137.4392,Two Year,Fiber Optic,No,0.0,
Y472740,67.82028,159.9476,Two Year,DSL,No,0.0,
Q690485,71.86794,144.9889,One year,DSL,No,0.0,
Q980177,48.22395,192.4885,Month-to-month,Fiber Optic,No,0.016046168884878562,Low
G581987,57.2702,137.4686,One year,Fiber Optic,No,0.0,
D404489,62.39405,207.6094,Two Year,Fiber Optic,No,0.015570291777188328,Low
U456991,46.12627,164.9889,Month-to-month,Fiber Optic,No,0.02645962732919255,Low
J466016,69.93494,245.132,Two Year,Fiber Optic,No,0.0,
O362996,58.57229,157.4698,One year,Fiber Optic,No,0.01,Low
S377705,60.23312,172.4733,One year,,No,0.0029411764705882353,Low
M662759,59.26713,179.9476,Month-to-month,Fiber Optic,No,0.0010887772194304846,Low
F520630,37.52707,210.127,One year,Fiber Optic,No,0.11768640980453127,Low
C612366,64.63082,187.4811,Two Year,DSL,No,0.007142857142857143,Low
V251779,59.61692,149.9928,Month-to-month,DSL,No,0.0,
Z129927,64.03187,267.6647,Two Year,Fiber Optic,No,0.06492113953198266,Low
V378021,58.11303,232.6415,Month-to-month,Fiber Optic,No,0.09837995115240544,Low
O599935,49.73125,179.9794,Month-to-month,Fiber Optic,No,0.010916860916860918,Low
E970987,62.46483,232.6228,Month-to-month,Fiber Optic,No,0.0520498897605318,Low
Y470985,54.22814,232.6228,Month-to-month,Fiber Optic,No,0.2535840036798475,Low
M255421,44.83431,172.4871,Two Year,,No,0.012531017369727046,Low
G28056,65.81421,137.4872,One year,Fiber Optic,No,0.0,
I124834,68.09161,252.624,Two Year,Fiber Optic,No,0.002,Low
V710840,66.67389,235.1417,Month-to-month,DSL,No,0.5491505668182309,Medium
D793723,55.84748,140.0013,Two Year,DSL,No,0.0,
P494811,58.96026,162.497,Two Year,DSL,No,0.0038461538461538464,Low
O907259,58.4219,119.9897,Month-to-month,,No,0.021479004087699743,Low
C960158,69.85281,164.9853,One year,DSL,No,0.0,
U391073,59.54349,252.6378,Month-to-month,Fiber Optic,No,0.3696066914773273,Medium
I941154,68.10981,174.9755,Month-to-month,Fiber Optic,No,0.04678437031378208,Low
C432978,64.20102,265.147,One year,Fiber Optic,No,0.04367458367458367,Low
J155263,66.80646,114.9509,Month-to-month,DSL,No,0.0,
S418516,59.84973,277.6375,Month-to-month,Fiber Optic,Yes,0.7396955287776806,High
H825420,64.49513,152.4579,Month-to-month,DSL,No,0.009259259259259259,Low
A551693,68.98021,182.4433,One year,DSL,No,0.00904392764857881,Low
G278278,70.16029,92.45514,Month-to-month,DSL,No,0.0,
P861065,57.86469,127.4738,Two Year,DSL,No,0.0,
T679908,71.58148,162.4653,Month-to-month,DSL,No,0.003333333333333333,Low
Q831079,46.04792,137.4616,Month-to-month,,No,0.018795973674022456,Low
K544594,61.67004,169.9378,Two Year,Fiber Optic,No,0.0,
V535088,59.40499,154.9755,Two Year,DSL,No,0.0,
I636534,69.97252,129.9621,One year,DSL,No,0.005555555555555556,Low
E620176,71.32593,262.6106,One year,Fiber Optic,No,0.009401709401709401,Low
N523061,65.52,192.4885,Month-to-month,Fiber Optic,No,0.0,
B713028,62.6237,210.1051,Two Year,DSL,No,0.025478050053068045,Low
T09250,60.18256,184.9785,Month-to-month,Fiber Optic,No,0.005555555555555556,Low
K453467,61.49796,200.1323,Month-to-month,DSL,No,0.19510050085632116,Low
D01059,62.97217,165.0113,Month-to-month,,No,0.0,
X295143,62.6093,169.9378,Month-to-month,Fiber Optic,No,0.0,
Z41986,69.82129,162.497,Month-to-month,DSL,No,0.0,
C913229,39.72823,112.4844,Month-to-month,,No,0.009401709401709401,Low
I677834,67.18365,159.9476,Two Year,DSL,No,0.0,
A420422,56.37162,174.9755,Month-to-month,Fiber Optic,No,0.011111111111111112,Low
Q820393,39.62761,194.9768,One year,Fiber Optic,No,0.03715261524592153,Low
P342661,69.62503,104.9629,Two Year,,No,0.0,
U454955,66.57985,107.482,Two Year,DSL,No,0.0,
H593898,63.86178,162.4982,Month-to-month,,No,0.009523809523809525,Low
D292409,50.8968,202.6829,One year,,No,0.038759018759018764,Low
D46478,55.70433,142.4827,Two Year,DSL,No,0.0,
L174354,71.86603,139.965,Month-to-month,DSL,No,0.01,Low
I08065,67.20074,127.4783,Month-to-month,DSL,No,0.002535885167464111,Low
B371130,63.85056,184.9785,Month-to-month,Fiber Optic,No,0.0038461538461538464,Low
T268070,66.27924,162.4538,Month-to-month,DSL,No,0.0038461538461538464,Low
E387250,64.72745,94.97283,Month-to-month,DSL,No,0.0,
S788823,63.71215,164.9647,Two Year,DSL,No,0.0,
E709997,62.77605,242.6143,Month-to-month,Fiber Optic,No,0.21576405153065148,Low
Q624270,67.35833,275.1336,Month-to-month,Fiber Optic,No,0.21814469103142162,Low
I299891,49.19446,127.525,One year,,No,0.003333333333333333,Low
V418789,49.42466,129.9483,Month-to-month,DSL,No,0.010387984981226532,Low
D501659,56.92191,162.4689,Month-to-month,Fiber Optic,No,0.013846153846153847,Low
T948793,71.24132,174.9755,Month-to-month,Fiber Optic,No,0.0,
N315696,52.79539,147.4713,Month-to-month,,No,0.008620689655172414,Low
C79053,70.69994,105.011,Two Year,,No,0.0,
J158737,71.07066,149.9741,One year,DSL,No,0.005555555555555556,Low
C454715,46.04347,204.9797,Two Year,Fiber Optic,No,0.0146984126984127,Low
W142484,56.56921,169.9378,Two Year,Fiber Optic,No,0.0,
Y53879,56.54849,192.4567,Month-to-month,Fiber Optic,No,0.03521624574256154,Low
Q795879,45.62467,159.9512,Month-to-month,Fiber Optic,No,0.023453996983408748,Low
R38090,48.82939,245.1457,Month-to-month,Fiber Optic,No,0.30702631676577397,Medium
V77948,61.88298,127.4958,Month-to-month,Fiber Optic,No,0.005555555555555556,Low
W597851,57.98641,172.4441,Month-to-month,Fiber Optic,No,0.011111111111111112,Low
C973588,46.66704,149.9378,Two Year,DSL,No,0.0,
O911146,60.43193,214.9663,Two Year,Fiber Optic,No,0.0029411764705882353,Low
S471248,68.77621,210.138,Month-to-month,,No,0.04309990662931839,Low
W247162,55.97317,287.6427,Two Year,Fiber Optic,No,0.046056483592087305,Low
B619070,55.27092,139.9979,Month-to-month,,No,0.0,
O955596,61.42667,232.624,Month-to-month,DSL,No,0.3916340923659602,Medium
V650308,67.71954,159.9349,One year,Fiber Optic,No,0.0,
P677744,52.99707,119.9568,Month-to-month,DSL,No,0.02583578959507368,Low
A874816,48.61807,207.6094,One year,Fiber Optic,No,0.01658119658119658,Low
H969768,52.30521,149.9378,One year,DSL,No,0.014285714285714285,Low
W131371,71.48476,152.4579,Month-to-month,DSL,No,0.011937594569173513,Low
H497688,52.78111,225.132,Two Year,DSL,No,0.028364576599870715,Low
S32894,64.82482,159.9349,Month-to-month,Fiber Optic,No,0.0,
Q563541,59.20412,220.1478,Two Year,,No,0.037834949364361124,Low
V217092,59.22188,182.4833,Two Year,Fiber Optic,No,0.0,
L565413,56.96287,172.4733,Two Year,,No,0.005555555555555556,Low
B492262,53.01595,129.9621,Two Year,DSL,No,0.0,
Y89975,57.80772,114.9838,Month-to-month,,No,0.0,
F880256,64.17032,162.4526,One year,Fiber Optic,No,0.0,
L947354,57.31788,134.9509,Month-to-month,Fiber Optic,No,0.0,
G557255,54.67414,164.9853,Month-to-month,DSL,No,0.04452594429523052,Low
E136064,50.48733,129.9621,One year,DSL,No,0.009401709401709401,Low
Y199742,51.8548,105.011,One year,,No,0.0,
D77080,61.19516,159.9476,Month-to-month,DSL,No,0.015555555555555555,Low
O264379,66.94632,159.9512,One year,Fiber Optic,No,0.0038461538461538464,Low
X423883,53.27554,162.497,Month-to-month,DSL,No,0.02524903408750958,Low
N602492,59.01705,129.9621,One year,DSL,No,0.0,
F442521,71.59806,207.4811,Two Year,Fiber Optic,No,0.03334887334887335,Low
P141322,54.8395,179.9476,Two Year,Fiber Optic,No,0.0038461538461538464,Low
T739616,43.86959,220.1323,Month-to-month,Fiber Optic,No,0.21046485394620004,Low
B538877,70.50786,197.6288,Month-to-month,,No,0.032148962148962144,Low
F393894,68.00557,162.4713,One year,Fiber Optic,No,0.0,
L659263,65.67292,132.5127,One year,,No,0.0,
D320942,61.85144,139.9349,Two Year,DSL,No,0.0,
Z842961,68.97874,192.4705,One year,Fiber Optic,No,0.0,
N202401,59.52044,167.4847,Month-to-month,DSL,No,0.012698412698412698,Low
H962925,57.28247,129.9763,Two Year,,No,0.0,
Z112130,67.92751,137.4698,Two Year,DSL,No,0.0,
Z498147,65.71442,149.9598,Two Year,Fiber Optic,No,0.0,
O791333,50.84459,235.1884,Two Year,,No,0.04263764013764014,Low
G20890,59.21421,164.9715,One year,DSL,No,0.0,
Z282127,61.52908,184.9939,Two Year,,No,0.01751075011944577,Low
X801505,58.94313,182.447,One year,Fiber Optic,No,0.0,
V615120,66.03306,232.624,One year,DSL,No,0.007941176470588236,Low
F963099,53.80104,144.9607,Two Year,Fiber Optic,No,0.0,
T543193,68.44883,149.9621,Month-to-month,Fiber Optic,No,0.0,
X60813,66.68688,242.6143,Month-to-month,Fiber Optic,Yes,0.5170847248810916,Medium
Y724513,66.46538,275.1336,Month-to-month,Fiber Optic,Yes,0.7113217246022058,High
Q940232,69.82047,202.4433,Month-to-month,Fiber Optic,No,0.015639589169000937,Low
A978012,60.59442,127.4887,One year,,No,0.0,
W60561,57.95709,137.4836,Month-to-month,DSL,No,0.0,
P930411,52.56232,175.1331,Month-to-month,,No,0.2782613320671397,Low
G837666,70.55657,129.995,One year,,No,0.0,
H457208,70.48211,179.9656,Month-to-month,Fiber Optic,No,0.005555555555555556,Low
M890549,52.68435,197.4702,One year,DSL,No,0.029792429792429787,Low
Z157225,50.79108,147.4713,Month-to-month,,No,0.0,
Y408921,66.11418,275.1336,Month-to-month,Fiber Optic,Yes,0.9080389491288847,High
N508508,67.61213,117.5152,Month-to-month,,No,0.002535885167464111,Low
G610690,66.50393,222.6281,Month-to-month,DSL,Yes,0.6743648212667662,Medium
Z122411,62.67099,169.9378,Month-to-month,Fiber Optic,No,0.0,
E563177,63.11931,147.4893,One year,,No,0.0,
H126929,61.10374,220.1149,Month-to-month,DSL,No,0.41396942463465286,Medium
U172635,65.85662,172.4705,Two Year,DSL,No,0.0,
T885359,70.10448,149.9378,Month-to-month,DSL,No,0.005555555555555556,Low
M384015,56.00686,217.4725,Month-to-month,Fiber Optic,No,0.07642955883632657,Low
T590399,62.17986,140.0013,Month-to-month,DSL,No,0.0,
Y236434,63.35816,187.4974,Month-to-month,DSL,No,0.07211178919890354,Low
B250093,64.57131,214.9525,One year,Fiber Optic,No,0.020288906495803047,Low
Q18721,52.69603,142.4827,Month-to-month,DSL,No,0.02483526841957383,Low
P214554,58.20411,204.9496,Month-to-month,Fiber Optic,No,0.03407203391723515,Low
U350920,58.8386,162.447,Month-to-month,DSL,No,0.0,
U721721,62.20437,159.9349,Month-to-month,Fiber Optic,No,0.0,
K255778,50.97885,149.9598,Two Year,Fiber Optic,No,0.0,
T849288,63.97683,204.9634,One year,Fiber Optic,No,0.007037643207855973,Low
L556964,45.94768,139.983,Month-to-month,DSL,No,0.04570038437211113,Low
I459228,58.08656,179.9476,Two Year,Fiber Optic,No,0.0038461538461538464,Low
I895720,67.00167,197.4876,One year,Fiber Optic,No,0.018253968253968255,Low
U840079,69.84899,222.6654,Two Year,,No,0.005555555555555556,Low
Z749357,50.89975,220.1323,Two Year,Fiber Optic,No,0.03507833755511774,Low
X915412,67.69779,147.4564,Month-to-month,DSL,No,0.0,
E782376,58.58794,207.4673,Month-to-month,Fiber Optic,No,0.06349628244365087,Low
A553843,62.44603,169.9741,Month-to-month,Fiber Optic,No,0.0038461538461538464,Low
E96218,52.95001,247.6647,Month-to-month,DSL,Yes,0.8546346145496484,High
N621695,67.87019,255.1665,Month-to-month,,No,0.22536750004066383,Low
V52316,55.85553,207.6094,One year,Fiber Optic,No,0.0038461538461538464,Low
M492061,54.21518,137.5165,Two Year,,No,0.0,
H942511,57.64074,162.5005,Month-to-month,,No,0.015555555555555555,Low
E159151,63.90696,252.6378,One year,Fiber Optic,No,0.009401709401709401,Low
X823269,58.69465,117.472,Month-to-month,,No,0.0038461538461538464,Low
I983678,66.72288,147.4421,One year,Fiber Optic,No,0.0,
P376206,70.95851,172.4404,One year,DSL,No,0.010633484162895928,Low
U829331,56.20288,220.1615,Month-to-month,,No,0.36154776265544003,Medium
E926112,59.36904,127.4958,Month-to-month,Fiber Optic,No,0.0,
A643000,68.98754,147.4564,Month-to-month,DSL,No,0.0,
B20759,59.91013,162.5007,One year,Fiber Optic,No,0.0038461538461538464,Low
E379654,48.66437,162.447,Two Year,DSL,No,0.025402048931460697,Low
O341537,58.83899,187.6094,Two Year,DSL,No,0.011426505574474041,Low
Q326191,55.01651,147.4713,Month-to-month,,No,0.0,
O329801,51.74916,197.6288,Two Year,,No,0.04277263672000514,Low
M517236,68.07527,179.9476,One year,Fiber Optic,No,0.0,
O877559,68.79305,144.9607,One year,Fiber Optic,No,0.0,
J869207,69.71137,174.991,Month-to-month,,No,0.020655270655270654,Low
R640991,65.12042,220.1323,Two Year,Fiber Optic,No,0.011805555555555555,Low
H375394,64.11559,255.1198,Month-to-month,DSL,No,0.3510878919919579,Medium
E827525,64.87699,174.9618,One year,Fiber Optic,No,0.0,
P560448,43.5742,115.0021,Month-to-month,,No,0.007493150124729069,Low
K934981,64.40902,132.4798,Two Year,DSL,No,0.0,
P230270,47.77384,200.1323,Month-to-month,DSL,Yes,0.8762154812924137,High
P449294,70.50182,124.9643,Two Year,Fiber Optic,No,0.0,
T374120,69.00321,277.6513,Month-to-month,Fiber Optic,No,0.19452102378875438,Low
Y599608,64.54595,172.4742,Month-to-month,Fiber Optic,No,0.0049349310655843305,Low
P779168,62.45252,245.1457,Month-to-month,Fiber Optic,No,0.17711851027669517,Low
P720243,60.36923,220.1323,Month-to-month,Fiber Optic,No,0.02582658115879276,Low
V595168,71.50974,194.9525,Month-to-month,DSL,No,0.09070418407230552,Low
J752284,69.2394,162.447,One year,DSL,No,0.01098901098901099,Low
O543653,64.3165,200.1323,Month-to-month,DSL,No,0.18322119686437524,Low
J342818,67.75441,202.4433,Month-to-month,Fiber Optic,No,0.010101010101010102,Low
Y249104,67.53219,184.9634,Month-to-month,DSL,No,0.007813662945241889,Low
X244616,59.03432,137.4686,Month-to-month,Fiber Optic,No,0.0,
F58625,66.75755,117.4858,One year,,No,0.0,
D753480,48.63086,204.9797,Two Year,Fiber Optic,No,0.02896778144456163,Low
K868042,66.48285,144.9607,Month-to-month,Fiber Optic,No,0.0,
L730499,60.58029,212.6228,Month-to-month,DSL,Yes,0.5459020496841149,Medium
Z622003,59.17567,147.4421,One year,Fiber Optic,No,0.0008771929824561403,Low
F619747,67.01405,149.9378,Month-to-month,DSL,No,0.040572059519427946,Low
J195170,70.05743,222.65,Month-to-month,Fiber Optic,No,0.07574252747982183,Low
W909758,67.22133,152.4555,Month-to-month,DSL,No,0.0,
H682238,63.10868,219.9902,Two Year,Fiber Optic,No,0.009401709401709401,Low
J22125,51.426,220.1185,Month-to-month,Fiber Optic,No,0.09242767695676067,Low
R302272,68.02518,114.9509,One year,DSL,No,0.0,
U208456,67.26027,257.6549,Two Year,Fiber Optic,No,0.005555555555555556,Low
T191927,71.26977,132.466,Month-to-month,DSL,No,0.009401709401709401,Low
G671583,70.00933,157.4698,Month-to-month,Fiber Optic,No,0.002,Low
U989317,67.00686,124.9781,Month-to-month,Fiber Optic,No,0.0,
G879941,49.07593,152.466,Two Year,Fiber Optic,No,0.0038461538461538464,Low
E231605,64.05063,147.4421,Month-to-month,Fiber Optic,No,0.026628600158011925,Low
X261372,64.01003,142.4713,One year,DSL,No,0.0,
D684561,44.73398,172.4733,One year,,No,0.02244137244137244,Low
I383186,66.79288,124.9607,Two Year,DSL,No,0.0,
X584915,53.81991,240.1149,Month-to-month,Fiber Optic,Yes,0.5298435580144752,Medium
G944376,53.99857,159.9794,Month-to-month,DSL,No,0.00981557865405415,Low
W283898,37.36723,174.9919,One year,Fiber Optic,No,0.02429759782700959,Low
X738766,69.69574,129.9621,Month-to-month,DSL,No,0.0,
G198481,57.23085,169.9447,Month-to-month,Fiber Optic,No,0.0,
R02060,68.95831,152.466,One year,Fiber Optic,No,0.005555555555555556,Low
Z883605,38.2827,159.9512,Month-to-month,Fiber Optic,No,0.10550523895509134,Low
L942140,66.63279,159.9476,Month-to-month,DSL,No,0.017632850241545893,Low
H427572,53.54212,137.4698,Month-to-month,DSL,No,0.0,
J968084,56.17179,174.9768,Month-to-month,DSL,No,0.034481074481074486,Low
I484414,59.6499,245.1283,Month-to-month,DSL,Yes,0.8085029048641351,High
I347202,59.15713,147.5031,Month-to-month,,No,0.002535885167464111,Low
T629485,70.46581,232.6415,One year,Fiber Optic,No,0.012960402883381059,Low
