Tenure,MonthlyCharge,Bandwidth_GB_Year,Outage_sec_perweek,Contract,InternetService,PaperlessBilling,PaymentMethod,OnlineSecurity,TechSupport,StreamingTV,StreamingMovies,Churn
55.74501,177.4876,5600.149879,12.5131,Month-to-month,DSL,Yes,Electronic Check,Yes,Yes,No,Yes,No
71.12475,179.9794,6273.577349,12.27023,Two Year,Fiber Optic,Yes,Mailed Check,No,No,No,No,No
66.96136,245.1283,6469.578976,9.153981,Month-to-month,DSL,No,Credit Card (automatic),Yes,No,Yes,Yes,No
71.99373,222.6143,6877.221038,7.593547,Two Year,DSL,No,Electronic Check,No,Yes,Yes,Yes,No
60.98321,132.4798,5939.670076,13.56479,Month-to-month,DSL,Yes,Mailed Check,Yes,No,Yes,No,No
60.50817,174.9618,5474.791065,11.83986,Month-to-month,Fiber Optic,Yes,Bank Transfer(automatic),Yes,Yes,Yes,No,No
59.53457,152.4884,5403.227013,11.81333,Month-to-month,,Yes,Mailed Check,Yes,Yes,No,Yes,No
71.12849,114.9838,6103.615106,8.647466,Month-to-month,,No,Bank Transfer(automatic),No,Yes,No,No,No
67.78399,230.1051,6028.793302,9.83918,Month-to-month,Fiber Optic,Yes,Mailed Check,No,No,Yes,Yes,No
60.77384,147.4738,5401.717861,10.17608,Month-to-month,Fiber Optic,No,Credit Card (automatic),No,No,No,No,No
64.38287,152.509,5932.680002,12.42426,Two Year,,No,Credit Card (automatic),Yes,No,Yes,No,No
62.86571,267.6427,6315.89486,8.244838,One year,DSL,Yes,Mailed Check,No,Yes,Yes,Yes,No
51.60705,159.9349,4446.381359,9.573925,Month-to-month,Fiber Optic,No,Electronic Check,No,No,Yes,No,No
62.4542,257.6549,5898.163738,7.085401,Month-to-month,Fiber Optic,Yes,Electronic Check,Yes,Yes,Yes,Yes,No
60.21411,159.965,5422.994493,14.86709,Two Year,Fiber Optic,No,Mailed Check,No,No,No,Yes,No
47.1766,139.9512,4528.256454,12.06821,Month-to-month,DSL,No,Electronic Check,No,Yes,No,Yes,No
64.5472,257.6549,6104.448181,5.990015,Month-to-month,Fiber Optic,No,Credit Card (automatic),Yes,Yes,Yes,Yes,No
51.92063,162.4689,4662.416793,7.846047,Two Year,Fiber Optic,No,Bank Transfer(automatic),Yes,Yes,No,Yes,No
54.09544,242.6435,5158.501952,7.721397,Month-to-month,,No,Bank Transfer(automatic),No,Yes,Yes,Yes,No
56.19138,184.9496,5533.878378,13.80786,Month-to-month,DSL,Yes,Bank Transfer(automatic),No,Yes,Yes,No,No
57.98413,174.9768,5688.321792,5.43532,Two Year,DSL,No,Credit Card (automatic),No,Yes,Yes,No,No
62.60438,147.4564,5716.118122,14.18172,Month-to-month,DSL,No,Electronic Check,No,No,No,No,No
42.04904,147.4564,4002.030513,15.52293,Month-to-month,DSL,No,Mailed Check,No,No,No,No,No
62.71718,242.6281,5772.05845,7.843571,Month-to-month,Fiber Optic,Yes,Credit Card (automatic),No,No,Yes,Yes,Yes
47.4649,129.9483,4571.667787,14.32421,Month-to-month,DSL,Yes,Credit Card (automatic),No,Yes,Yes,No,No
63.38783,257.6513,6325.364407,11.31332,Month-to-month,DSL,Yes,Bank Transfer(automatic),Yes,No,Yes,Yes,Yes
56.15392,124.9643,4737.057384,11.42906,Month-to-month,Fiber Optic,Yes,Mailed Check,No,Yes,No,No,No
62.13428,267.6427,6368.713686,9.343467,Two Year,DSL,Yes,Credit Card (automatic),No,Yes,Yes,Yes,No
63.90796,152.4624,6037.703682,7.932636,Month-to-month,DSL,No,Credit Card (automatic),Yes,No,Yes,No,No
62.75391,127.4887,5743.678257,13.10714,Two Year,,Yes,Credit Card (automatic),No,No,No,Yes,No
64.25291,137.4836,6001.002897,8.890323,Two Year,DSL,Yes,Electronic Check,No,No,No,No,No
69.22651,142.4713,6317.450344,14.39644,Month-to-month,DSL,No,Mailed Check,No,Yes,Yes,No,No
36.28161,275.1198,3570.28345,3.62071,Month-to-month,Fiber Optic,No,Mailed Check,No,Yes,Yes,Yes,Yes
46.38454,112.4844,3971.648787,8.372112,Two Year,,No,Credit Card (automatic),No,No,No,No,No
62.53352,172.4624,5577.591754,7.382379,One year,Fiber Optic,No,Electronic Check,Yes,No,Yes,No,No
38.29305,204.9634,3735.933485,8.217405,One year,Fiber Optic,Yes,Bank Transfer(automatic),No,No,Yes,No,No
50.62244,220.1323,4783.40882,9.257433,One year,Fiber Optic,No,Bank Transfer(automatic),No,No,Yes,Yes,No
64.88052,149.9928,6167.49975,7.542706,Month-to-month,DSL,Yes,Bank Transfer(automatic),No,Yes,No,No,No
45.66396,147.4783,4103.113939,5.646097,Month-to-month,Fiber Optic,Yes,Mailed Check,Yes,No,No,No,No
69.59341,117.4392,6309.777908,7.929892,Month-to-month,DSL,Yes,Electronic Check,No,No,Yes,No,No
62.1578,149.9621,5467.127682,12.77867,One year,Fiber Optic,Yes,Mailed Check,No,No,Yes,No,No
71.13694,197.4945,6195.809016,14.38703,Two Year,Fiber Optic,Yes,Credit Card (automatic),Yes,Yes,Yes,No,No
64.14083,144.9607,5667.006419,7.954615,Month-to-month,Fiber Optic,No,Credit Card (automatic),No,No,No,No,No
69.657,257.6513,6959.755373,8.392515,Month-to-month,DSL,No,Mailed Check,Yes,No,Yes,Yes,No
41.23951,112.4844,3623.079115,10.76023,One year,,Yes,Credit Card (automatic),No,No,No,No,No
49.20691,139.9568,4355.520561,13.80292,Month-to-month,Fiber Optic,No,Electronic Check,Yes,No,Yes,No,No
56.37573,225.1457,6089.067076,2.833788,One year,DSL,Yes,Mailed Check,Yes,No,Yes,Yes,No
39.42138,127.4601,3838.72543,3.94786,Month-to-month,DSL,Yes,Credit Card (automatic),No,Yes,No,No,No
66.31761,142.4689,6123.146207,10.14717,Month-to-month,DSL,Yes,Bank Transfer(automatic),Yes,Yes,No,Yes,No
62.52045,222.65,6018.341413,9.754194,Two Year,Fiber Optic,Yes,Electronic Check,Yes,No,Yes,Yes,No
71.40954,134.9509,5869.863059,9.718559,One year,Fiber Optic,No,Credit Card (automatic),No,No,No,No,No
58.96403,172.4567,5534.707356,9.93934,Month-to-month,DSL,Yes,Bank Transfer(automatic),No,Yes,No,Yes,No
60.72007,192.4885,5385.46775,13.34793,Two Year,Fiber Optic,No,Bank Transfer(automatic),No,Yes,No,No,No
61.46188,137.4836,5760.474223,13.0464,Month-to-month,DSL,Yes,Electronic Check,No,No,No,No,No
55.09485,142.4689,5278.98567,8.372268,Month-to-month,DSL,Yes,Bank Transfer(automatic),Yes,Yes,No,Yes,No
40.53237,134.9509,3515.623391,9.075447,Two Year,Fiber Optic,Yes,Credit Card (automatic),No,No,No,No,No
71.26615,112.4551,5802.742727,5.218697,Two Year,Fiber Optic,Yes,Electronic Check,No,No,No,No,No
51.36891,144.9607,4429.96209,4.812688,Month-to-month,Fiber Optic,Yes,Bank Transfer(automatic),No,No,No,No,No
51.2129,104.9629,4493.014399,9.534548,Month-to-month,,Yes,Bank Transfer(automatic),No,No,Yes,No,No
52.17851,242.6106,5360.147757,11.07583,Month-to-month,DSL,Yes,Bank Transfer(automatic),No,No,Yes,Yes,Yes
57.07265,207.4974,5095.801843,12.89208,Month-to-month,Fiber Optic,No,Electronic Check,Yes,Yes,No,Yes,No
50.49273,127.4601,4702.945848,7.348999,Two Year,DSL,No,Credit Card (automatic),No,Yes,No,No,No
57.00347,155.0084,5048.669549,13.09495,Month-to-month,,Yes,Bank Transfer(automatic),Yes,Yes,Yes,No,No
71.44791,147.4738,5964.710238,8.893585,Two Year,Fiber Optic,No,Mailed Check,No,No,No,No,No
66.50713,230.1344,6078.515237,10.49877,Two Year,,No,Mailed Check,No,No,Yes,Yes,No
61.82003,130.0064,5640.896253,12.04636,Month-to-month,,Yes,Mailed Check,Yes,No,No,Yes,No
51.99282,139.9349,4977.28191,12.24576,Month-to-month,DSL,Yes,Credit Card (automatic),No,No,Yes,No,No
68.93363,204.9797,6101.208542,8.373351,Two Year,Fiber Optic,Yes,Credit Card (automatic),No,Yes,No,Yes,No
68.59726,149.9447,6228.700498,8.714228,One year,DSL,Yes,Electronic Check,No,No,Yes,No,No
67.53691,134.9509,5711.519767,4.859953,Month-to-month,Fiber Optic,Yes,Mailed Check,No,No,No,No,No
65.77898,127.4586,5756.842503,4.248599,One year,,Yes,Bank Transfer(automatic),No,No,Yes,No,No
64.48578,197.4876,5783.315378,13.52153,One year,Fiber Optic,Yes,Bank Transfer(automatic),Yes,Yes,No,Yes,No
68.68812,275.1198,6237.31669,7.400824,Two Year,Fiber Optic,Yes,Bank Transfer(automatic),No,Yes,Yes,Yes,No
64.79987,200.1185,6099.425081,13.84425,Month-to-month,DSL,No,Bank Transfer(automatic),No,Yes,Yes,Yes,No
66.70002,159.9512,5765.098354,12.88571,One year,Fiber Optic,Yes,Electronic Check,No,Yes,No,Yes,No
55.40847,157.4698,4843.560902,5.180762,Month-to-month,Fiber Optic,No,Bank Transfer(automatic),No,Yes,No,No,No
58.52385,192.4404,5246.886102,11.22071,One year,Fiber Optic,Yes,Credit Card (automatic),No,No,Yes,No,No
69.12212,179.9476,6093.076557,11.75222,Two Year,Fiber Optic,No,Bank Transfer(automatic),No,No,No,Yes,No
70.7555,255.1336,7081.306842,7.611319,Two Year,DSL,Yes,Bank Transfer(automatic),No,No,Yes,Yes,Yes
62.23897,139.9512,5806.10196,11.84312,Month-to-month,DSL,Yes,Bank Transfer(automatic),No,Yes,No,Yes,No
69.27587,175.0048,6309.305361,3.741667,Two Year,,Yes,Electronic Check,Yes,No,Yes,No,No
48.27562,139.9349,4797.290998,5.781365,Month-to-month,DSL,Yes,Electronic Check,No,No,Yes,No,No
69.31577,127.4958,5979.37126,6.946895,Two Year,Fiber Optic,No,Electronic Check,Yes,No,No,No,No
43.87969,207.4811,4042.115496,10.73266,Month-to-month,Fiber Optic,Yes,Bank Transfer(automatic),Yes,No,Yes,No,Yes
60.99965,217.4725,5544.621469,10.97278,Month-to-month,Fiber Optic,Yes,Electronic Check,No,Yes,Yes,No,No
57.60401,137.4686,4865.052135,10.26236,Month-to-month,Fiber Optic,No,Electronic Check,Yes,No,No,No,No
47.67256,222.65,4666.085107,11.83057,Month-to-month,Fiber Optic,Yes,Mailed Check,Yes,No,Yes,Yes,No
65.99581,207.4754,6238.598854,11.17449,Month-to-month,DSL,Yes,Credit Card (automatic),No,Yes,No,Yes,No
65.27026,139.9979,5599.71353,4.188314,One year,,No,Bank Transfer(automatic),No,Yes,No,Yes,No
68.61891,162.4653,6463.857008,8.86123,Two Year,DSL,No,Electronic Check,Yes,No,No,Yes,No
47.60481,275.1336,4546.718887,6.945119,Month-to-month,Fiber Optic,Yes,Bank Transfer(automatic),No,No,Yes,Yes,Yes
68.47424,159.9512,5805.877345,6.762606,Month-to-month,Fiber Optic,No,Credit Card (automatic),No,Yes,No,Yes,No
62.78883,242.6281,5841.624759,10.67431,Month-to-month,Fiber Optic,Yes,Bank Transfer(automatic),No,No,Yes,Yes,No
48.01685,227.4754,4240.153662,5.408724,Month-to-month,Fiber Optic,Yes,Electronic Check,No,Yes,No,Yes,No
71.07998,222.6792,6522.842043,12.15027,Two Year,,Yes,Credit Card (automatic),Yes,No,Yes,Yes,No
61.48122,242.6573,5700.115786,2.809005,Month-to-month,,No,Bank Transfer(automatic),No,No,Yes,Yes,Yes
70.42068,204.9496,6314.533192,14.45854,Month-to-month,Fiber Optic,Yes,Mailed Check,No,Yes,Yes,No,No
67.10773,117.4835,6044.025399,12.53937,Month-to-month,,No,Bank Transfer(automatic),Yes,No,No,Yes,No
60.31971,149.9598,5264.734623,7.489466,Month-to-month,Fiber Optic,No,Electronic Check,Yes,No,No,Yes,No
60.69166,160.0013,5456.214913,8.353322,Two Year,Fiber Optic,Yes,Bank Transfer(automatic),Yes,No,No,No,No
70.56821,139.9568,6036.967859,9.502103,Month-to-month,Fiber Optic,No,Electronic Check,Yes,No,Yes,No,No
58.95425,92.48802,4930.445331,11.28043,Month-to-month,,Yes,Bank Transfer(automatic),No,Yes,No,No,No
65.66957,255.1372,6174.944351,12.47347,Month-to-month,Fiber Optic,Yes,Bank Transfer(automatic),No,Yes,Yes,Yes,No
50.71608,149.9707,4577.776917,17.6619,Two Year,,Yes,Bank Transfer(automatic),No,Yes,No,Yes,No
70.77383,147.4601,5943.959339,11.62638,Month-to-month,Fiber Optic,No,Mailed Check,No,Yes,No,No,No
63.9264,159.9875,5559.691145,5.95531,Month-to-month,Fiber Optic,No,Electronic Check,Yes,Yes,No,No,No
71.59439,127.4887,6018.175438,11.78919,Month-to-month,,No,Electronic Check,No,No,No,Yes,No
71.05361,162.4538,6497.863463,5.763324,Two Year,DSL,Yes,Bank Transfer(automatic),No,Yes,Yes,No,No
58.73457,129.9483,5537.702266,9.040573,Two Year,DSL,No,Credit Card (automatic),No,Yes,Yes,No,No
68.20321,139.9678,5797.443843,7.338928,Month-to-month,,Yes,Electronic Check,No,Yes,Yes,No,No
51.67488,242.6573,5050.700652,8.040747,Month-to-month,,Yes,Bank Transfer(automatic),No,No,Yes,Yes,Yes
60.93346,164.967,5888.45156,7.854625,Two Year,DSL,No,Bank Transfer(automatic),No,Yes,Yes,No,No
42.82102,137.4978,3862.289881,13.22789,Month-to-month,,Yes,Mailed Check,Yes,No,No,No,No
58.57249,112.4844,4938.967049,13.24732,Month-to-month,,Yes,Credit Card (automatic),No,No,No,No,No
55.68741,114.9838,4637.682474,8.152813,One year,,Yes,Mailed Check,No,Yes,No,No,No
69.5048,165.0113,6205.183353,14.22857,One year,,Yes,Credit Card (automatic),Yes,Yes,No,Yes,No
62.89177,197.6288,5629.088178,12.77384,Two Year,,No,Credit Card (automatic),No,No,Yes,Yes,No
53.60305,217.4702,4863.296508,12.99584,Month-to-month,Fiber Optic,No,Bank Transfer(automatic),Yes,Yes,No,Yes,No
54.37409,147.4601,4599.967755,9.487316,Month-to-month,Fiber Optic,Yes,Mailed Check,No,Yes,No,No,No
52.71022,262.6106,4943.594438,5.585927,One year,Fiber Optic,Yes,Bank Transfer(automatic),No,No,Yes,Yes,No
64.56029,222.6654,5989.347785,7.979052,Month-to-month,,No,Bank Transfer(automatic),Yes,Yes,Yes,Yes,No
51.9647,154.9755,5185.231247,10.5195,Month-to-month,DSL,Yes,Electronic Check,Yes,No,Yes,No,No
64.56459,220.1149,6235.697033,9.726859,Month-to-month,DSL,Yes,Credit Card (automatic),No,No,Yes,Yes,No
58.51928,164.9647,5868.506672,7.405549,Month-to-month,DSL,No,Credit Card (automatic),Yes,Yes,No,Yes,No
69.24664,207.4673,6335.435305,10.77795,Month-to-month,Fiber Optic,No,Mailed Check,Yes,Yes,Yes,No,No
71.75497,162.4538,6472.088412,9.444254,Two Year,DSL,Yes,Mailed Check,No,Yes,Yes,No,No
71.53606,172.4404,6761.913319,9.954987,Month-to-month,DSL,No,Bank Transfer(automatic),No,No,Yes,No,No
62.5567,200.1185,6095.950269,3.744797,Month-to-month,DSL,Yes,Electronic Check,No,Yes,Yes,Yes,No
69.74686,242.6106,6751.757527,13.55541,Two Year,DSL,Yes,Credit Card (automatic),No,No,Yes,Yes,No
55.48531,139.983,5283.145343,11.71253,Month-to-month,DSL,No,Mailed Check,No,Yes,No,No,No
68.69992,104.9643,6215.161258,7.38333,Two Year,DSL,No,Electronic Check,No,Yes,No,No,No
65.16987,139.9512,5954.856404,7.231659,Two Year,DSL,No,Bank Transfer(automatic),No,Yes,No,Yes,No
50.55452,124.9935,4303.028243,8.890456,Month-to-month,,No,Electronic Check,No,Yes,No,No,No
58.0434,139.9512,5433.542284,11.12162,Month-to-month,DSL,Yes,Credit Card (automatic),No,Yes,No,Yes,No
70.21916,214.9663,6206.176515,7.891055,Month-to-month,Fiber Optic,Yes,Mailed Check,No,No,No,Yes,No
61.18471,117.4686,5716.521753,9.073098,Two Year,DSL,No,Credit Card (automatic),Yes,No,No,No,No
70.19945,242.6326,6254.922893,9.425466,One year,Fiber Optic,Yes,Bank Transfer(automatic),Yes,No,Yes,Yes,No
56.76973,242.6143,5174.530815,8.024894,Month-to-month,Fiber Optic,No,Electronic Check,No,Yes,Yes,Yes,Yes
42.02106,117.5152,3701.191181,5.011995,Two Year,,Yes,Electronic Check,Yes,No,No,No,No
59.59171,232.6228,5673.784205,11.58921,Month-to-month,Fiber Optic,Yes,Electronic Check,Yes,No,Yes,Yes,No
58.90417,144.9607,4880.899279,6.833444,Month-to-month,Fiber Optic,No,Credit Card (automatic),No,No,No,No,No
55.64344,174.9882,5580.901602,14.55875,One year,DSL,No,Bank Transfer(automatic),Yes,No,No,Yes,No
37.90754,139.9875,3794.802552,6.732913,Two Year,DSL,No,Electronic Check,Yes,Yes,No,No,No
65.87966,222.6326,6594.127635,7.01939,Month-to-month,DSL,No,Mailed Check,Yes,No,Yes,Yes,No
60.05643,137.4392,5272.094696,8.377711,Month-to-month,Fiber Optic,No,Electronic Check,No,No,Yes,No,No
71.21314,207.6094,6386.697896,2.015143,Two Year,Fiber Optic,No,Bank Transfer(automatic),No,No,Yes,Yes,No
63.53539,232.6378,6369.536182,4.794991,Month-to-month,DSL,Yes,Electronic Check,No,No,Yes,Yes,No
58.56191,207.4811,5351.338273,8.829607,Month-to-month,Fiber Optic,No,Credit Card (automatic),Yes,No,Yes,No,No
59.47229,159.983,4968.105348,9.467504,Month-to-month,Fiber Optic,Yes,Electronic Check,No,Yes,No,No,No
46.55186,137.4872,3964.578207,15.27908,One year,Fiber Optic,Yes,Bank Transfer(automatic),No,Yes,No,No,No
65.28923,127.4783,6165.048793,10.93632,Two Year,DSL,Yes,Bank Transfer(automatic),Yes,No,No,No,No
63.58076,114.9728,5329.635404,9.161659,Two Year,Fiber Optic,Yes,Bank Transfer(automatic),Yes,No,No,No,No
71.96235,194.9882,6292.15687,8.890401,Two Year,Fiber Optic,No,Bank Transfer(automatic),Yes,No,No,Yes,No
65.11343,147.4421,5372.485557,12.78548,Month-to-month,Fiber Optic,No,Electronic Check,No,No,No,Yes,No
55.42799,149.9598,4831.683083,7.87323,Month-to-month,Fiber Optic,Yes,Mailed Check,Yes,No,No,Yes,No
54.40563,242.6281,5100.988534,10.37246,Month-to-month,Fiber Optic,Yes,Bank Transfer(automatic),No,No,Yes,Yes,No
52.8369,159.9349,4727.906301,11.33748,One year,Fiber Optic,Yes,Credit Card (automatic),No,No,Yes,No,No
54.28949,164.9715,5218.998099,6.537862,Two Year,DSL,No,Electronic Check,Yes,Yes,Yes,No,No
63.39683,182.4676,5697.615578,8.049454,Two Year,Fiber Optic,No,Credit Card (automatic),No,No,Yes,No,No
57.87473,222.6281,5978.333259,12.20292,Two Year,DSL,Yes,Bank Transfer(automatic),No,No,Yes,Yes,No
66.35321,187.4673,6364.433854,6.337104,Month-to-month,DSL,No,Mailed Check,Yes,Yes,Yes,No,No
46.75485,112.4551,3840.965627,10.42801,Month-to-month,Fiber Optic,Yes,Credit Card (automatic),No,No,No,No,No
48.42652,252.6378,4463.168123,10.98887,Two Year,Fiber Optic,No,Credit Card (automatic),No,No,Yes,Yes,No
58.89646,225.1457,6051.457992,10.84742,Month-to-month,DSL,No,Electronic Check,Yes,No,Yes,Yes,No
70.52668,164.9853,6717.631884,14.98804,Month-to-month,DSL,Yes,Electronic Check,Yes,No,Yes,No,No
71.64551,225.1457,7084.802797,5.65608,Month-to-month,DSL,Yes,Electronic Check,Yes,No,Yes,Yes,Yes
39.23505,194.9663,4093.69412,10.04844,Two Year,DSL,Yes,Mailed Check,No,No,No,Yes,No
67.15929,245.1283,6710.02165,8.671001,One year,DSL,Yes,Mailed Check,Yes,No,Yes,Yes,No
64.25764,137.5165,5396.225434,11.37971,Two Year,,Yes,Electronic Check,No,Yes,No,No,No
65.12124,174.9755,5858.190319,9.699545,Two Year,Fiber Optic,Yes,Electronic Check,Yes,No,Yes,No,No
67.89973,172.4624,5870.59778,15.46358,Month-to-month,Fiber Optic,No,Electronic Check,Yes,No,Yes,No,No
68.54375,147.4421,6042.586728,14.12923,Two Year,Fiber Optic,Yes,Bank Transfer(automatic),No,No,No,Yes,No
56.32657,232.652,5438.301299,10.34703,Two Year,,Yes,Mailed Check,Yes,No,Yes,Yes,No
47.40118,142.4993,4539.773339,10.35811,Month-to-month,,No,Electronic Check,Yes,No,Yes,No,No
39.83368,137.4684,3419.03694,7.191449,Month-to-month,,Yes,Bank Transfer(automatic),No,No,Yes,No,No
51.59283,204.9634,4853.919295,9.789614,One year,Fiber Optic,No,Electronic Check,No,No,Yes,No,No
71.12681,94.97283,6359.030108,9.986224,One year,DSL,No,Mailed Check,Yes,No,No,No,No
59.28121,117.472,5197.781383,14.22477,One year,,No,Credit Card (automatic),No,Yes,Yes,No,No
68.14328,162.4982,5916.482428,8.723293,Month-to-month,,No,Credit Card (automatic),Yes,Yes,No,Yes,No
63.20833,174.9768,5932.349473,4.360031,Month-to-month,DSL,Yes,Electronic Check,No,Yes,Yes,No,No
71.21292,217.4702,6364.501793,13.46568,Month-to-month,Fiber Optic,Yes,Credit Card (automatic),Yes,Yes,No,Yes,No
43.5663,142.4713,4254.251624,13.08874,Month-to-month,DSL,Yes,Mailed Check,No,Yes,Yes,No,No
59.78823,149.9598,5156.890432,5.209809,Two Year,Fiber Optic,Yes,Mailed Check,Yes,No,No,Yes,No
52.20049,92.45514,4782.949918,2.355031,Month-to-month,DSL,No,Electronic Check,No,No,No,No,No
65.90545,169.9928,5645.995697,6.913871,Two Year,Fiber Optic,Yes,Mailed Check,No,Yes,No,No,No
69.01117,212.6557,6406.743794,9.832186,Month-to-month,,No,Credit Card (automatic),Yes,Yes,Yes,Yes,No
55.02079,152.4798,4941.822921,9.987515,Month-to-month,Fiber Optic,No,Bank Transfer(automatic),Yes,No,Yes,No,No
53.58396,192.4404,4941.881988,12.53304,Month-to-month,Fiber Optic,Yes,Electronic Check,No,No,Yes,No,No
66.22321,134.9801,5688.797995,16.02815,Month-to-month,,Yes,Bank Transfer(automatic),No,No,No,No,No
42.07751,124.9781,3650.098328,9.613071,Two Year,Fiber Optic,No,Electronic Check,No,No,No,No,No
51.80774,114.9728,4462.614161,8.818908,Two Year,Fiber Optic,No,Credit Card (automatic),Yes,No,No,No,No
65.32158,137.4392,5748.685143,10.40897,Two Year,Fiber Optic,Yes,Credit Card (automatic),No,No,Yes,No,No
70.66533,255.1417,6523.645236,10.77302,Two Year,Fiber Optic,Yes,Mailed Check,Yes,Yes,Yes,Yes,No
54.11361,240.1149,4868.237911,12.95729,Two Year,Fiber Optic,Yes,Mailed Check,No,No,Yes,Yes,No
64.20551,160.0122,5581.981954,7.691997,Month-to-month,,No,Mailed Check,No,Yes,No,No,No
58.36296,159.965,5161.84319,7.530198,Month-to-month,Fiber Optic,No,Mailed Check,No,No,No,Yes,No
43.98704,162.4937,4021.932527,13.7101,Month-to-month,,Yes,Electronic Check,No,Yes,No,Yes,No
54.99066,139.9979,4622.680672,10.06,Month-to-month,,Yes,Mailed Check,No,Yes,No,Yes,No
53.62789,235.1555,5605.985814,6.605824,Month-to-month,DSL,No,Bank Transfer(automatic),Yes,No,Yes,Yes,No
59.29358,162.5007,5172.200731,12.75193,Month-to-month,Fiber Optic,No,Bank Transfer(automatic),Yes,Yes,No,No,No
71.58757,190.1737,6489.928767,15.02435,Month-to-month,,Yes,Credit Card (automatic),Yes,No,Yes,Yes,No
42.47353,242.6106,4549.826317,7.669681,Month-to-month,DSL,Yes,Bank Transfer(automatic),No,No,Yes,Yes,Yes
57.68543,232.6707,5300.70659,10.39446,Two Year,,No,Credit Card (automatic),No,Yes,Yes,Yes,No
66.77433,102.4746,5548.354455,6.48996,One year,,Yes,Bank Transfer(automatic),No,No,No,No,No
63.6336,255.1372,5985.170527,3.081914,Two Year,Fiber Optic,No,Credit Card (automatic),No,Yes,Yes,Yes,No
55.9975,119.9897,4849.400123,9.942912,Month-to-month,,Yes,Electronic Check,Yes,Yes,Yes,No,No
56.841,200.1465,5390.230602,10.76049,Two Year,,No,Electronic Check,Yes,No,Yes,Yes,No
70.47803,222.6281,6857.525674,9.129946,One year,DSL,No,Bank Transfer(automatic),No,No,Yes,Yes,No
57.39587,150.007,5012.390451,7.133502,Month-to-month,,Yes,Bank Transfer(automatic),Yes,Yes,No,No,No
60.74786,184.9797,5741.788806,14.34662,One year,DSL,No,Credit Card (automatic),No,Yes,No,Yes,No
69.82128,147.5031,6056.024801,12.50156,Two Year,,No,Electronic Check,No,No,No,No,No
65.71805,137.4392,5590.582279,10.6861,One year,Fiber Optic,Yes,Electronic Check,No,No,Yes,No,No
60.42253,182.4433,5755.545082,13.09197,One year,DSL,Yes,Electronic Check,No,No,No,Yes,No
69.44504,174.9699,6538.750068,13.04428,Two Year,DSL,No,Bank Transfer(automatic),No,Yes,No,Yes,No
53.25801,159.983,4609.33258,11.71373,Two Year,Fiber Optic,No,Electronic Check,No,Yes,No,No,No
63.43387,162.447,5946.265703,7.862148,Month-to-month,DSL,Yes,Electronic Check,No,Yes,No,Yes,No
53.48684,179.9794,4893.706015,13.57908,Month-to-month,Fiber Optic,No,Bank Transfer(automatic),No,No,No,No,No
59.63916,127.525,5176.880863,7.16386,Two Year,,No,Electronic Check,Yes,No,No,No,No
